ts,open,high,low,close,vol,dt
1777382100000,2267.84,2274.94,2264.44,2272.25,1077.649198,2026-04-28 13:15:00
1777383000000,2271.96,2278.91,2265.81,2277.01,2180.262476,2026-04-28 13:30:00
1777383900000,2277.0,2286.63,2270.75,2276.41,2115.191575,2026-04-28 13:45:00
1777384800000,2276.55,2276.83,2269.27,2272.82,377.712964,2026-04-28 14:00:00
1777385700000,2272.82,2273.35,2263.76,2267.05,1333.625923,2026-04-28 14:15:00
1777386600000,2267.04,2271.98,2261.1,2271.65,943.346789,2026-04-28 14:30:00
1777387500000,2271.59,2273.43,2264.35,2273.43,1017.577903,2026-04-28 14:45:00
1777388400000,2273.45,2278.34,2269.27,2273.95,926.813443,2026-04-28 15:00:00
1777389300000,2274.04,2276.33,2271.91,2273.35,565.055331,2026-04-28 15:15:00
1777390200000,2273.33,2276.86,2270.0,2273.44,378.959967,2026-04-28 15:30:00
1777391100000,2273.44,2280.71,2272.53,2279.93,1122.40772,2026-04-28 15:45:00
1777392000000,2279.96,2281.97,2276.01,2278.43,840.336849,2026-04-28 16:00:00
1777392900000,2278.5,2281.04,2275.85,2277.85,264.7825,2026-04-28 16:15:00
1777393800000,2277.67,2279.36,2274.26,2275.22,832.121848,2026-04-28 16:30:00
1777394700000,2275.22,2288.21,2275.0,2286.18,1621.992399,2026-04-28 16:45:00
1777395600000,2286.19,2288.33,2280.89,2282.22,451.99561,2026-04-28 17:00:00
1777396500000,2282.22,2286.65,2279.0,2285.16,229.055954,2026-04-28 17:15:00
1777397400000,2285.24,2293.33,2285.23,2291.32,979.069665,2026-04-28 17:30:00
1777398300000,2291.32,2292.87,2287.97,2290.59,474.678494,2026-04-28 17:45:00
1777399200000,2290.59,2294.75,2287.66,2289.01,545.817441,2026-04-28 18:00:00
1777400100000,2289.02,2295.55,2289.01,2294.32,624.394817,2026-04-28 18:15:00
1777401000000,2294.31,2295.32,2291.01,2291.01,406.808343,2026-04-28 18:30:00
1777401900000,2291.01,2298.35,2288.68,2296.91,806.820919,2026-04-28 18:45:00
1777402800000,2297.1,2297.11,2291.79,2292.27,467.414053,2026-04-28 19:00:00
1777403700000,2292.27,2293.5,2290.34,2292.25,213.912384,2026-04-28 19:15:00
1777404600000,2292.24,2299.6,2291.38,2299.25,724.525214,2026-04-28 19:30:00
1777405500000,2299.24,2305.52,2298.02,2301.79,2618.876411,2026-04-28 19:45:00
1777406400000,2301.8,2305.64,2299.49,2300.73,450.562804,2026-04-28 20:00:00
1777407300000,2300.73,2300.86,2297.33,2297.5,226.32471,2026-04-28 20:15:00
1777408200000,2297.49,2299.51,2295.76,2295.86,320.463947,2026-04-28 20:30:00
1777409100000,2295.85,2299.2,2295.3,2295.48,272.092303,2026-04-28 20:45:00
1777410000000,2295.48,2297.3,2290.01,2291.31,1107.680233,2026-04-28 21:00:00
1777410900000,2291.31,2292.14,2287.51,2287.83,265.577364,2026-04-28 21:15:00
1777411800000,2287.67,2290.68,2286.84,2287.28,267.483683,2026-04-28 21:30:00
1777412700000,2287.28,2292.0,2285.69,2290.44,228.942334,2026-04-28 21:45:00
1777413600000,2290.4,2294.65,2289.6,2290.07,266.8788,2026-04-28 22:00:00
1777414500000,2290.07,2290.99,2288.95,2289.56,89.9488,2026-04-28 22:15:00
1777415400000,2289.57,2289.82,2286.98,2287.21,241.67207,2026-04-28 22:30:00
1777416300000,2287.21,2287.21,2285.32,2286.16,199.216719,2026-04-28 22:45:00
1777417200000,2286.15,2288.66,2283.92,2288.21,383.807804,2026-04-28 23:00:00
1777418100000,2288.22,2289.2,2283.31,2286.07,583.474425,2026-04-28 23:15:00
1777419000000,2286.06,2287.21,2285.18,2287.03,166.394467,2026-04-28 23:30:00
1777419900000,2287.02,2290.18,2286.93,2289.24,345.826543,2026-04-28 23:45:00
1777420800000,2289.24,2291.33,2287.48,2288.74,594.018283,2026-04-29 00:00:00
1777421700000,2288.65,2289.34,2286.55,2286.87,144.332085,2026-04-29 00:15:00
1777422600000,2286.88,2290.07,2285.37,2289.1,165.840711,2026-04-29 00:30:00
1777423500000,2289.1,2294.53,2288.59,2292.49,491.67579,2026-04-29 00:45:00
1777424400000,2292.49,2292.49,2281.61,2284.37,1042.258021,2026-04-29 01:00:00
1777425300000,2284.37,2285.93,2280.0,2282.07,1510.244003,2026-04-29 01:15:00
1777426200000,2282.0,2287.12,2279.01,2287.0,692.331547,2026-04-29 01:30:00
1777427100000,2287.0,2297.29,2285.88,2292.4,1305.5627,2026-04-29 01:45:00
1777428000000,2292.41,2295.48,2291.19,2292.57,526.689818,2026-04-29 02:00:00
1777428900000,2292.57,2294.15,2289.46,2289.63,328.506632,2026-04-29 02:15:00
1777429800000,2289.63,2289.75,2284.69,2286.67,1089.630431,2026-04-29 02:30:00
1777430700000,2286.64,2289.22,2286.41,2288.8,370.273314,2026-04-29 02:45:00
1777431600000,2288.8,2292.31,2287.86,2291.75,334.990409,2026-04-29 03:00:00
1777432500000,2291.75,2302.73,2291.75,2300.57,2376.142581,2026-04-29 03:15:00
1777433400000,2300.57,2316.74,2298.23,2314.3,3922.896402,2026-04-29 03:30:00
1777434300000,2314.28,2315.68,2308.64,2311.63,1848.809832,2026-04-29 03:45:00
1777435200000,2311.63,2312.66,2309.38,2309.8,741.203201,2026-04-29 04:00:00
1777436100000,2310.06,2316.0,2310.06,2314.59,935.589691,2026-04-29 04:15:00
1777437000000,2314.59,2342.79,2313.95,2334.09,7329.378865,2026-04-29 04:30:00
1777437900000,2334.1,2336.6,2326.48,2327.26,1428.076443,2026-04-29 04:45:00
1777438800000,2327.27,2330.05,2322.72,2325.29,1263.787248,2026-04-29 05:00:00
1777439700000,2325.3,2327.16,2323.44,2327.15,765.827381,2026-04-29 05:15:00
1777440600000,2327.16,2327.27,2324.51,2326.5,376.978724,2026-04-29 05:30:00
1777441500000,2326.5,2332.3,2326.5,2329.03,1666.894963,2026-04-29 05:45:00
1777442400000,2328.96,2336.96,2328.47,2331.43,1796.867771,2026-04-29 06:00:00
1777443300000,2331.44,2332.0,2327.5,2328.99,473.083664,2026-04-29 06:15:00
1777444200000,2329.0,2329.78,2324.0,2326.29,873.610234,2026-04-29 06:30:00
1777445100000,2326.3,2327.6,2320.44,2324.7,875.952726,2026-04-29 06:45:00
1777446000000,2324.78,2326.65,2322.77,2326.59,449.555635,2026-04-29 07:00:00
1777446900000,2326.61,2327.0,2322.81,2323.52,280.449306,2026-04-29 07:15:00
1777447800000,2323.53,2330.71,2323.53,2327.17,1312.728097,2026-04-29 07:30:00
1777448700000,2327.17,2327.43,2321.68,2323.8,2595.105331,2026-04-29 07:45:00
1777449600000,2323.81,2325.42,2320.96,2324.24,1081.030395,2026-04-29 08:00:00
1777450500000,2324.24,2329.0,2323.85,2326.21,464.2233,2026-04-29 08:15:00
1777451400000,2326.2,2326.2,2321.7,2325.62,379.041842,2026-04-29 08:30:00
1777452300000,2325.63,2326.14,2323.56,2325.52,242.348827,2026-04-29 08:45:00
1777453200000,2325.52,2328.38,2322.86,2327.64,562.555712,2026-04-29 09:00:00
